"place","date","amount"
"47015",2020-03-22,10.05
"47015",2020-03-23,10.05
"47015",2020-03-28,10.05
"47015",2020-03-31,20.05
"47017",2020-03-15,10.05
"47017",2020-03-17,10.05
"47017",2020-03-19,10.05
"47017",2020-03-22,10.05
"47017",2020-03-24,10.05
"47019",2020-03-23,10.05
"47019",2020-03-29,20.05
"47019",2020-04-11,10.05
"47019",2020-04-12,10.05
"47019",2020-04-18,10.05
"47021",2020-03-13,10.05
"47021",2020-03-15,10.05
"47021",2020-03-17,20.05
"47021",2020-03-19,10.05
"47021",2020-03-20,20.05
"47023",2020-03-17,10.05
"47023",2020-03-21,10.05
"47023",2020-03-26,10.05
"47023",2020-03-29,20.05
"47023",2020-04-11,10.05
"47025",2020-03-18,10.05
"47025",2020-03-21,10.05
"47025",2020-04-05,10.05
"47025",2020-04-07,20.05
"47025",2020-04-30,10.05
"47027",2020-03-27,10.05
"47027",2020-04-03,10.05
"47027",2020-04-08,20.05
"47027",2020-04-11,10.05
"47027",2020-05-01,10.05
"47029",2020-03-16,10.05
"47029",2020-04-02,10.05
"47029",2020-04-04,10.05
"47029",2020-04-08,20.05
"47029",2020-04-11,30.05
"47031",2020-03-24,10.05
"47031",2020-03-28,20.05
"47031",2020-03-30,10.05
"47031",2020-03-31,10.05
"47031",2020-04-01,20.05
"47033",2020-04-14,50.05
"47033",2020-04-15,10.05
"47033",2020-04-20,10.05
"47033",2020-05-04,20.05
"47033",2020-05-06,30.05
"47035",2020-03-14,10.05
"47035",2020-03-15,10.05
"47035",2020-03-19,10.05
"47035",2020-03-21,30.05
"47035",2020-03-24,30.05
"47037",2020-03-03,10.05
"47037",2020-03-06,10.05
"47037",2020-03-07,40.05
"47037",2020-03-08,40.05
"47037",2020-03-09,40.05
"47039",2020-04-03,10.05
"47039",2020-04-07,10.05
"47039",2020-04-08,10.05
"47039",2020-04-13,10.05
"47039",2020-05-09,10.05
"47041",2020-03-23,30.05
"47041",2020-03-26,10.05
"47041",2020-03-27,10.05
"47041",2020-03-31,20.05
"47041",2020-04-05,10.05
"47043",2020-03-15,10.05
"47043",2020-03-16,20.05
"47043",2020-03-17,10.05
"47043",2020-03-18,10.05
"47043",2020-03-21,20.05
"47045",2020-03-15,10.05
"47045",2020-03-16,10.05
"47045",2020-03-21,10.05
"47045",2020-03-28,20.05
"47045",2020-03-30,20.05
"47047",2020-03-15,10.05
"47047",2020-03-17,10.05
"47047",2020-03-20,10.05
"47047",2020-03-23,10.05
"47047",2020-03-24,60.05
"47049",2020-03-26,10.05
"47049",2020-03-31,10.05
"47049",2020-04-09,10.05
"47049",2020-04-12,10.05
"47049",2020-04-29,10.05
"47051",2020-03-17,10.05
"47051",2020-03-21,10.05
"47051",2020-03-22,10.05
"47051",2020-03-24,30.05
"47051",2020-03-27,10.05
"47053",2020-03-17,10.05
"47053",2020-03-19,10.05
"47053",2020-03-24,10.05
"47053",2020-03-26,30.05
"47053",2020-03-29,10.05
"47055",2020-03-25,10.05
"47055",2020-03-26,20.05
"47055",2020-04-11,10.05
"47055",2020-04-12,10.05
"47055",2020-04-24,20.05
"47057",2020-03-27,30.05
"47057",2020-04-05,10.05
"47057",2020-04-22,10.05
"47057",2020-04-26,10.05
"47057",2020-05-25,20.05
"47059",2020-03-15,10.05
"47059",2020-03-17,10.05
"47059",2020-03-18,20.05
"47059",2020-03-19,10.05
"47059",2020-03-20,20.05
"47061",2020-03-19,10.05
"47061",2020-03-23,10.05
"47061",2020-03-26,20.05
"47061",2020-03-27,20.05
"47061",2020-03-28,20.05
"47063",2020-03-16,20.05
"47063",2020-03-27,10.05
"47063",2020-03-30,10.05
"47063",2020-04-07,10.05
"47063",2020-04-08,10.05
"47065",2020-03-08,10.05
"47065",2020-03-13,20.05
"47065",2020-03-14,20.05
"47065",2020-03-16,20.05
"47065",2020-03-17,10.05
"47067",2020-05-14,10.05
"47067",2020-06-14,10.05
"47067",2020-06-15,10.05
"47067",2020-06-29,10.05
"47067",2020-06-30,20.05
"47069",2020-03-23,10.05
"47069",2020-03-27,30.05
"47069",2020-03-29,10.05
"47069",2020-03-30,10.05
"47069",2020-04-05,10.05
"47071",2020-03-18,10.05
"47071",2020-03-27,10.05
"47071",2020-04-11,20.05
"47071",2020-04-20,10.05
"47071",2020-04-28,20.05
"47073",2020-03-20,10.05
"47073",2020-03-22,10.05
"47073",2020-03-26,20.05
"47073",2020-03-27,10.05
"47073",2020-03-28,20.05
"47075",2020-03-24,20.05
"47075",2020-03-31,10.05
"47075",2020-04-01,20.05
"47075",2020-04-02,10.05
"47075",2020-04-03,10.05
"47077",2020-03-31,10.05
"47077",2020-04-02,10.05
"47077",2020-04-14,20.05
"47077",2020-04-16,10.05
"47077",2020-04-21,10.05
"47079",2020-03-24,10.05
"47079",2020-03-28,30.05
"47079",2020-04-01,10.05
"47079",2020-04-02,10.05
"47079",2020-04-08,20.05
"47081",2020-03-27,10.05
"47081",2020-03-31,10.05
"47081",2020-04-16,10.05
"47081",2020-04-18,130.05
"47081",2020-04-19,40.05
"47083",2020-03-17,10.05
"47083",2020-03-30,10.05
"47083",2020-04-05,10.05
"47083",2020-04-11,10.05
"47083",2020-04-24,10.05
"47085",2020-03-26,20.05
"47085",2020-03-29,10.05
"47085",2020-04-02,10.05
"47085",2020-04-14,20.05
"47085",2020-04-18,10.05
"47087",2020-03-29,30.05
"47087",2020-04-03,10.05
"47087",2020-04-04,10.05
"47087",2020-04-08,10.05
"47087",2020-04-19,10.05
"47089",2020-03-08,10.05
"47089",2020-03-17,10.05
"47089",2020-03-18,10.05
"47089",2020-03-19,10.05
"47089",2020-03-22,10.05
"47091",2020-03-24,20.05
"47091",2020-04-22,10.05
"47091",2020-04-29,20.05
"47091",2020-05-07,60.05
"47091",2020-05-08,40.05
"47093",2020-03-07,10.05
"47093",2020-03-12,10.05
"47093",2020-03-16,20.05
"47093",2020-03-17,10.05
"47093",2020-03-18,70.05
"47095",2020-04-08,40.05
"47095",2020-04-18,160.05
"47095",2020-04-19,260.05
"47095",2020-04-20,20.05
"47095",2020-04-22,10.05
"47097",2020-03-27,10.05
"47097",2020-03-28,10.05
"47097",2020-04-01,30.05
"47097",2020-04-03,10.05
"47097",2020-04-04,10.05
"47099",2020-03-26,20.05
"47099",2020-03-29,10.05
"47099",2020-04-01,10.05
"47099",2020-04-02,20.05
"47099",2020-04-03,40.05
"47101",2020-03-20,10.05
"47101",2020-03-21,10.05
"47101",2020-05-17,10.05
"47101",2020-06-02,10.05
"47101",2020-06-06,10.05
"47103",2020-03-18,10.05
"47103",2020-03-27,10.05
"47103",2020-03-29,20.05
"47103",2020-03-30,10.05
"47103",2020-04-02,10.05
"47105",2020-03-17,10.05
"47105",2020-03-19,10.05
"47105",2020-03-20,10.05
"47105",2020-03-21,30.05
"47105",2020-03-24,20.05
"47107",2020-03-17,10.05
"47107",2020-03-18,10.05
"47107",2020-03-21,10.05
"47107",2020-04-05,10.05
"47107",2020-04-08,10.05
"47109",2020-03-24,10.05
"47109",2020-03-28,20.05
"47109",2020-04-01,10.05
"47109",2020-04-02,10.05
"47109",2020-04-03,20.05
"47111",2020-03-21,10.05
"47111",2020-03-23,10.05
"47111",2020-03-24,10.05
"47111",2020-03-26,10.05
"47111",2020-03-28,10.05
"47113",2020-03-19,10.05
"47113",2020-03-20,10.05
"47113",2020-03-22,10.05
"47113",2020-03-26,20.05
"47113",2020-03-27,20.05
"47115",2020-03-17,10.05
"47115",2020-03-21,10.05
"47115",2020-03-23,20.05
"47115",2020-03-24,10.05
"47115",2020-03-27,30.05
"47117",2020-03-26,10.05
"47117",2020-03-28,10.05
"47117",2020-03-29,20.05
"47117",2020-03-31,20.05
"47117",2020-04-01,30.05
"47119",2020-03-16,10.05
"47119",2020-03-17,10.05
"47119",2020-03-18,40.05
"47119",2020-03-20,10.05
"47119",2020-03-23,10.05
"47121",2020-03-21,10.05
"47121",2020-03-28,10.05
"47121",2020-04-03,10.05
"47121",2020-04-18,20.05
"47121",2020-04-21,10.05
"47123",2020-03-16,20.05
"47123",2020-03-23,10.05
"47123",2020-03-26,20.05
"47123",2020-03-30,10.05
"47123",2020-04-04,10.05
"47125",2020-03-15,10.05
"47125",2020-03-16,20.05
"47125",2020-03-19,30.05
"47125",2020-03-22,30.05
"47125",2020-03-23,20.05
"47127",2020-04-11,10.05
"47127",2020-04-14,10.05
"47127",2020-04-18,10.05
"47127",2020-05-28,10.05
"47127",2020-05-29,10.05
"47129",2020-03-23,10.05
"47129",2020-03-29,10.05
"47129",2020-03-30,20.05
"47129",2020-04-01,10.05
"47129",2020-04-20,10.05
"47131",2020-03-24,10.05
"47131",2020-03-27,10.05
"47131",2020-04-02,10.05
"47131",2020-04-03,10.05
"47131",2020-04-05,10.05
"47133",2020-03-19,10.05
"47133",2020-03-23,10.05
"47133",2020-03-31,10.05
"47133",2020-04-01,10.05
"47133",2020-04-03,10.05
"47135",2020-03-17,10.05
"47135",2020-03-22,10.05
"47135",2020-03-30,10.05
"47135",2020-04-08,10.05
"47135",2020-04-11,10.05
"47137",2020-05-05,10.05
"47137",2020-05-13,10.05
"47137",2020-05-18,10.05
"47137",2020-06-01,10.05
"47137",2020-06-17,10.05
"47139",2020-03-28,10.05
"47139",2020-03-29,10.05
"47139",2020-03-30,10.05
"47139",2020-04-05,20.05
"47139",2020-04-18,10.05
"47141",2020-03-16,50.05
"47141",2020-03-17,10.05
"47141",2020-03-19,20.05
"47141",2020-03-20,10.05
"47141",2020-03-21,20.05
"47143",2020-04-13,10.05
"47143",2020-04-14,10.05
"47143",2020-04-16,10.05
"47143",2020-04-24,10.05
"47143",2020-04-25,10.05
"47145",2020-03-16,10.05
"47145",2020-03-24,10.05
"47145",2020-03-28,10.05
"47145",2020-03-30,20.05
"47145",2020-04-11,10.05
"47147",2020-03-13,10.05
"47147",2020-03-16,10.05
"47147",2020-03-17,10.05
"47147",2020-03-18,30.05
"47147",2020-03-19,60.05
"47149",2020-03-08,10.05
"47149",2020-03-16,40.05
"47149",2020-03-17,30.05
"47149",2020-03-18,10.05
"47149",2020-03-19,40.05
"47151",2020-03-16,10.05
"47151",2020-03-22,10.05
"47151",2020-03-27,10.05
"47151",2020-04-02,10.05
"47151",2020-04-03,10.05
"47153",2020-03-26,10.05
"47153",2020-04-08,20.05
"47153",2020-04-20,10.05
"47153",2020-04-21,10.05
"47153",2020-05-01,10.05
"47155",2020-03-11,10.05
"47155",2020-03-19,10.05
"47155",2020-03-21,10.05
"47155",2020-03-22,30.05
"47155",2020-03-26,20.05
"47157",2020-03-03,10.05
"47157",2020-03-07,10.05
"47157",2020-03-12,10.05
"47157",2020-03-13,10.05
"47157",2020-03-14,60.05
"47159",2020-03-22,10.05
"47159",2020-03-26,10.05
"47159",2020-03-27,10.05
"47159",2020-04-04,20.05
"47159",2020-04-06,20.05
"47161",2020-03-30,10.05
"47161",2020-03-31,10.05
"47161",2020-04-05,10.05
"47161",2020-04-06,10.05
"47161",2020-04-13,10.05
"47163",2020-03-06,10.05
"47163",2020-03-18,10.05
"47163",2020-03-21,20.05
"47163",2020-03-22,20.05
"47163",2020-03-24,20.05
"47165",2020-03-13,20.05
"47165",2020-03-15,90.05
"47165",2020-03-17,110.05
"47165",2020-03-18,120.05
"47165",2020-03-20,20.05
"47167",2020-03-16,20.05
"47167",2020-03-17,30.05
"47167",2020-03-18,10.05
"47167",2020-03-21,20.05
"47167",2020-03-22,20.05
"47169",2020-03-23,10.05
"47169",2020-03-26,30.05
"47169",2020-03-27,10.05
"47169",2020-03-28,10.05
"47169",2020-03-29,10.05
"47171",2020-03-22,10.05
"47171",2020-04-26,10.05
"47171",2020-05-05,10.05
"47171",2020-05-23,10.05
"47171",2020-05-28,440.05
"47173",2020-03-23,10.05
"47173",2020-04-03,10.05
"47173",2020-04-05,10.05
"47173",2020-05-08,10.05
"47173",2020-06-04,10.05
"47175",2020-04-08,10.05
"47175",2020-04-20,10.05
"47175",2020-05-10,10.05
"47175",2020-05-13,10.05
"47175",2020-06-10,10.05
"47177",2020-03-26,10.05
"47177",2020-04-02,10.05
"47177",2020-04-04,10.05
"47177",2020-04-06,10.05
"47177",2020-04-19,10.05
"47179",2020-03-15,20.05
"47179",2020-03-18,40.05
"47179",2020-03-19,10.05
"47179",2020-03-21,20.05
"47179",2020-03-22,10.05
"47181",2020-03-26,10.05
"47181",2020-03-28,10.05
"47181",2020-04-23,10.05
"47181",2020-05-10,580.05
"47181",2020-05-11,20.05
"47183",2020-03-23,10.05
"47183",2020-03-31,40.05
"47183",2020-04-08,10.05
"47183",2020-04-14,20.05
"47183",2020-04-18,10.05
"47185",2020-03-20,10.05
"47185",2020-03-27,10.05
"47185",2020-04-04,10.05
"47185",2020-04-08,10.05
"47185",2020-04-23,10.05
"47187",2020-02-29,10.05
"47187",2020-03-06,40.05
"47187",2020-03-07,30.05
"47187",2020-03-08,10.05
"47187",2020-03-09,10.05
"47189",2020-03-15,10.05
"47189",2020-03-16,20.05
"47189",2020-03-18,30.05
"47189",2020-03-19,10.05
"47189",2020-03-20,30.05
"48001",2020-03-26,10.05
"48001",2020-04-02,10.05
"48001",2020-04-05,10.05
"48001",2020-04-09,10.05
"48001",2020-04-10,20.05
"48003",2020-03-29,10.05
"48003",2020-03-31,50.05
"48003",2020-04-02,40.05
"48003",2020-04-05,10.05
"48003",2020-04-07,10.05
"48005",2020-03-21,10.05
"48005",2020-03-22,10.05
"48005",2020-03-24,10.05
"48005",2020-03-26,20.05
"48005",2020-03-29,30.05
"48007",2020-03-31,10.05
"48007",2020-04-02,10.05
"48007",2020-05-09,10.05
"48007",2020-05-15,10.05
"48007",2020-05-16,10.05
"48009",2020-05-10,10.05
"48009",2020-05-31,10.05
"48009",2020-06-04,10.05
"48009",2020-06-18,10.05
"48009",2020-06-19,10.05
"48011",2020-04-09,10.05
"48011",2020-04-20,10.05
"48011",2020-06-12,10.05
"48011",2020-07-19,10.05
"48011",2020-07-23,10.05
"48013",2020-03-17,20.05
"48013",2020-04-01,10.05
"48013",2020-04-02,10.05
"48013",2020-04-03,10.05
"48013",2020-04-05,20.05
"48015",2020-03-21,10.05
"48015",2020-03-24,10.05
"48015",2020-03-28,20.05
"48015",2020-03-31,10.05
"48015",2020-04-02,10.05
"48017",2020-04-30,10.05
"48017",2020-05-01,10.05
"48017",2020-05-05,10.05
"48017",2020-05-11,30.05
"48017",2020-05-13,20.05
"48019",2020-04-03,10.05
"48019",2020-04-05,10.05
"48019",2020-04-11,10.05
"48019",2020-04-12,10.05
"48019",2020-04-21,20.05
"48021",2020-03-19,10.05
"48021",2020-03-21,10.05
"48021",2020-03-23,20.05
"48021",2020-03-24,10.05
"48021",2020-03-25,10.05
"48023",2020-05-31,10.05
"48023",2020-07-16,10.05
"48023",2020-07-19,10.05
"48023",2020-07-20,20.05
"48023",2020-07-26,10.05
"48025",2020-04-04,10.05
"48025",2020-04-05,10.05
"48025",2020-04-09,10.05
"48025",2020-04-12,20.05
"48025",2020-04-25,10.05
"48027",2020-03-09,10.05
"48027",2020-03-11,10.05
"48027",2020-03-13,10.05
"48027",2020-03-14,30.05
"48027",2020-03-15,10.05
"48029",2020-03-08,10.05
"48029",2020-03-09,10.05
"48029",2020-03-11,10.05
"48029",2020-03-12,10.05
"48029",2020-03-13,70.05
"48031",2020-03-18,10.05
"48031",2020-03-30,10.05
"48031",2020-04-02,20.05
"48031",2020-04-12,10.05
"48031",2020-04-18,10.05
"48035",2020-04-10,10.05
"48035",2020-04-16,20.05
"48035",2020-04-21,10.05
"48035",2020-04-30,10.05
"48035",2020-05-07,10.05
"48037",2020-03-11,10.05
"48037",2020-03-22,10.05
"48037",2020-03-23,10.05
"48037",2020-03-25,10.05
"48037",2020-03-26,50.05
"48039",2020-03-09,20.05
"48039",2020-03-13,10.05
"48039",2020-03-14,10.05
"48039",2020-03-15,60.05
"48039",2020-03-16,40.05
"48041",2020-03-12,10.05
"48041",2020-03-13,20.05
"48041",2020-03-14,10.05
"48041",2020-03-15,20.05
"48041",2020-03-16,40.05
"48043",2020-04-26,10.05
"48043",2020-06-08,30.05
"48043",2020-06-09,30.05
"48043",2020-06-10,40.05
"48043",2020-06-11,20.05
"48045",2020-04-27,10.05
"48045",2020-06-20,10.05
"48045",2020-06-26,10.05
"48045",2020-06-29,40.05
"48045",2020-07-02,10.05
"48047",2020-04-17,10.05
"48047",2020-06-09,10.05
"48047",2020-06-11,10.05
"48047",2020-06-27,30.05
"48047",2020-06-29,30.05
"48049",2020-03-13,10.05
"48049",2020-03-15,10.05
"48049",2020-03-21,10.05
"48049",2020-03-29,10.05
"48049",2020-03-31,20.05
"48051",2020-03-23,10.05
"48051",2020-03-30,10.05
"48051",2020-04-02,30.05
"48051",2020-04-05,10.05
"48051",2020-04-10,20.05
"48053",2020-03-17,10.05
"48053",2020-03-24,10.05
"48053",2020-03-25,10.05
"48053",2020-03-28,10.05
"48053",2020-04-02,10.05
"48055",2020-03-23,10.05
"48055",2020-03-29,10.05
"48055",2020-03-30,10.05
"48055",2020-04-01,10.05
"48055",2020-04-02,10.05
"48057",2020-03-20,20.05
"48057",2020-03-22,10.05
"48057",2020-03-24,20.05
"48057",2020-03-25,10.05
"48057",2020-03-26,10.05
"48059",2020-04-02,10.05
"48059",2020-04-23,10.05
"48059",2020-05-02,30.05
"48059",2020-05-03,10.05
"48059",2020-05-08,10.05
"48061",2020-03-13,10.05
"48061",2020-03-16,10.05
"48061",2020-03-17,40.05
"48061",2020-03-20,10.05
"48061",2020-03-21,30.05
"48063",2020-03-27,10.05
"48063",2020-04-02,10.05
"48063",2020-04-04,10.05
"48063",2020-04-09,20.05
"48063",2020-04-11,10.05
"48065",2020-04-14,10.05
"48065",2020-04-24,10.05
"48065",2020-04-28,10.05
"48065",2020-05-12,10.05
"48065",2020-05-13,10.05
"48067",2020-03-20,10.05
"48067",2020-03-23,10.05
"48067",2020-03-27,10.05
"48067",2020-03-28,10.05
"48067",2020-04-07,10.05
"48069",2020-03-15,10.05
"48069",2020-03-17,10.05
"48069",2020-03-20,30.05
"48069",2020-03-21,10.05
"48069",2020-03-22,10.05
"48071",2020-03-17,10.05
"48071",2020-03-21,10.05
"48071",2020-03-23,10.05
"48071",2020-03-25,20.05
"48071",2020-03-26,30.05
"48073",2020-03-22,10.05
"48073",2020-03-26,10.05
"48073",2020-03-27,30.05
"48073",2020-03-29,10.05
"48073",2020-04-09,20.05
"48075",2020-04-14,10.05
"48075",2020-05-05,10.05
"48075",2020-06-04,20.05
"48075",2020-06-05,20.05
"48075",2020-06-19,10.05
"48077",2020-03-27,10.05
"48077",2020-04-06,10.05
"48077",2020-04-10,10.05
"48077",2020-05-28,10.05
"48077",2020-05-30,10.05
"48079",2020-04-18,10.05
"48079",2020-07-02,20.05
"48079",2020-07-03,10.05
"48079",2020-07-04,10.05
"48079",2020-07-05,10.05
"48081",2020-04-30,10.05
"48081",2020-06-06,10.05
"48081",2020-06-07,20.05
"48081",2020-06-18,10.05
"48081",2020-07-11,10.05
"48083",2020-04-19,10.05
"48083",2020-05-02,10.05
"48083",2020-05-23,10.05
"48083",2020-07-03,10.05
"48083",2020-07-05,10.05
"48085",2020-03-04,10.05
"48085",2020-03-05,20.05
"48085",2020-03-08,20.05
"48085",2020-03-09,10.05
"48085",2020-03-10,10.05
"48087",2020-04-30,10.05
"48087",2020-05-05,30.05
"48087",2020-05-21,10.05
"48087",2020-06-22,10.05
"48087",2020-07-25,10.05
"48089",2020-03-26,20.05
"48089",2020-04-02,10.05
"48089",2020-04-03,30.05
"48089",2020-04-06,10.05
"48089",2020-04-13,10.05
"48091",2020-03-13,10.05
"48091",2020-03-15,10.05
"48091",2020-03-18,10.05
"48091",2020-03-19,20.05
"48091",2020-03-20,20.05
"48093",2020-03-23,10.05
"48093",2020-03-30,10.05
"48093",2020-04-02,10.05
"48093",2020-05-14,20.05
"48093",2020-05-19,40.05
"48095",2020-04-05,10.05
"48095",2020-06-15,10.05
"48095",2020-06-20,20.05
"48095",2020-06-21,10.05
"48095",2020-06-22,20.05
"48097",2020-04-05,10.05
"48097",2020-04-09,10.05
"48097",2020-04-12,20.05
"48097",2020-04-24,40.05
"48097",2020-04-29,10.05
"48099",2020-03-20,10.05
"48099",2020-03-29,10.05
"48099",2020-03-30,20.05
"48099",2020-03-31,10.05
"48099",2020-04-02,60.05
"48101",2020-04-22,10.05
"48101",2020-04-24,10.05
"48101",2020-04-30,10.05
"48101",2020-05-04,10.05
"48101",2020-07-11,10.05
"48103",2020-03-14,10.05
"48103",2020-03-25,10.05
"48103",2020-05-16,10.05
"48103",2020-05-19,40.05
"48103",2020-05-20,150.05
"48105",2020-05-31,10.05
"48105",2020-06-04,30.05
"48105",2020-06-05,10.05
"48105",2020-06-22,20.05
"48105",2020-06-24,10.05
"48107",2020-04-01,10.05
"48107",2020-04-19,10.05
"48107",2020-05-12,10.05
"48107",2020-06-05,10.05
"48107",2020-06-11,30.05
"48109",2020-06-15,10.05
"48109",2020-06-18,20.05
"48109",2020-07-02,10.05
"48109",2020-07-04,20.05
"48109",2020-07-09,10.05
"48111",2020-04-01,10.05
"48111",2020-04-09,10.05
"48111",2020-04-12,10.05
"48111",2020-04-19,10.05
"48111",2020-04-20,40.05
"48113",2020-03-06,20.05
"48113",2020-03-07,10.05
"48113",2020-03-08,50.05
"48113",2020-03-09,10.05
"48113",2020-03-10,20.05
"48115",2020-03-22,10.05
"48115",2020-03-23,20.05
"48115",2020-03-29,20.05
"48115",2020-03-31,20.05
"48115",2020-04-08,10.05
"48117",2020-03-17,10.05
"48117",2020-03-21,10.05
"48117",2020-03-29,10.05
"48117",2020-03-31,20.05
"48117",2020-04-01,20.05
"48119",2020-04-04,10.05
"48119",2020-05-29,10.05
"48119",2020-06-12,10.05
"48119",2020-06-14,10.05
"48119",2020-06-19,10.05
"48121",2020-03-11,10.05
"48121",2020-03-13,40.05
"48121",2020-03-14,40.05
"48121",2020-03-15,60.05
"48121",2020-03-16,90.05
"48123",2020-03-13,10.05
"48123",2020-03-20,10.05
"48123",2020-03-22,10.05
"48123",2020-03-26,30.05
"48123",2020-03-31,10.05
"48125",2020-04-03,10.05
"48125",2020-06-07,10.05
"48125",2020-07-11,20.05
"48127",2020-04-06,10.05
"48127",2020-06-14,20.05
"48127",2020-06-20,20.05
"48127",2020-06-21,40.05
"48127",2020-06-22,20.05
"48129",2020-03-26,10.05
"48129",2020-03-29,40.05
"48129",2020-03-31,20.05
"48129",2020-04-03,60.05
"48129",2020-04-04,10.05
"48131",2020-04-09,10.05
"48131",2020-04-20,10.05
"48131",2020-04-27,10.05
"48131",2020-05-04,20.05
"48131",2020-06-18,10.05
"48133",2020-03-18,10.05
"48133",2020-03-21,10.05
"48133",2020-03-22,10.05
"48133",2020-05-09,10.05
"48133",2020-05-11,10.05
"48135",2020-03-23,10.05
"48135",2020-03-24,20.05
"48135",2020-03-25,40.05
"48135",2020-03-26,30.05
"48135",2020-03-27,10.05
"48137",2020-06-20,20.05
"48137",2020-07-06,20.05
"48137",2020-07-07,60.05
"48137",2020-07-11,10.05
"48137",2020-07-12,20.05
"48139",2020-03-13,10.05
"48139",2020-03-16,20.05
"48139",2020-03-19,30.05
"48139",2020-03-20,10.05
"48139",2020-03-22,30.05
"48141",2020-03-09,10.05
"48141",2020-03-11,10.05
"48141",2020-03-12,10.05
"48141",2020-03-14,30.05
"48141",2020-03-16,10.05
"48143",2020-03-18,10.05
"48143",2020-03-24,10.05
"48143",2020-03-25,10.05
"48143",2020-03-26,20.05
"48143",2020-03-27,20.05
"48145",2020-03-18,10.05
"48145",2020-04-21,10.05
"48145",2020-04-22,10.05
"48145",2020-04-24,10.05
"48145",2020-04-30,20.05
"48147",2020-03-13,10.05
"48147",2020-03-29,10.05
"48147",2020-04-03,20.05
"48147",2020-04-05,10.05
"48147",2020-04-13,20.05
"48149",2020-03-15,10.05
"48149",2020-03-26,10.05
"48149",2020-03-27,20.05
"48149",2020-03-29,50.05
"48149",2020-04-07,10.05
"48151",2020-05-10,10.05
"48151",2020-05-14,10.05
"48151",2020-06-22,30.05
"48151",2020-06-27,30.05
"48151",2020-06-28,20.05
"48153",2020-04-02,10.05
"48153",2020-04-10,10.05
"48153",2020-04-18,10.05
"48153",2020-04-30,10.05
"48153",2020-05-14,10.05
"48155",2020-07-05,10.05
"48155",2020-07-19,10.05
"48157",2020-02-29,10.05
"48157",2020-03-02,20.05
"48157",2020-03-03,30.05
"48157",2020-03-08,30.05
"48157",2020-03-13,30.05
"48159",2020-03-24,10.05
"48159",2020-04-27,10.05
"48159",2020-05-01,10.05
"48159",2020-05-09,10.05
"48159",2020-05-11,10.05
"48161",2020-04-10,10.05
"48161",2020-04-13,20.05
"48161",2020-04-26,20.05
"48161",2020-04-27,10.05
"48161",2020-04-28,10.05
"48163",2020-04-03,10.05
"48163",2020-04-20,20.05
"48163",2020-04-23,10.05
"48163",2020-04-24,30.05
"48163",2020-04-27,10.05
"48165",2020-03-18,10.05
"48165",2020-04-08,10.05
"48165",2020-04-30,10.05
"48165",2020-05-07,10.05
"48165",2020-05-10,10.05
"48167",2020-03-09,10.05
"48167",2020-03-12,10.05
"48167",2020-03-13,20.05
"48167",2020-03-15,20.05
"48167",2020-03-16,20.05
"48169",2020-04-25,10.05
"48169",2020-04-27,20.05
"48169",2020-05-07,10.05
"48169",2020-05-19,10.05
"48169",2020-05-29,10.05
"48171",2020-03-26,10.05
"48171",2020-04-26,10.05
"48171",2020-04-27,10.05
"48171",2020-04-29,10.05
"48171",2020-05-14,10.05
"48173",2020-04-25,10.05
"48173",2020-06-08,10.05
"48173",2020-06-11,10.05
"48173",2020-06-13,20.05
"48173",2020-07-03,10.05
"48175",2020-03-28,10.05
"48175",2020-04-01,20.05
"48175",2020-04-05,10.05
"48175",2020-04-10,10.05
